id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,L110,L111,L112,L113,L114,L115,L116,L117,L118,L119,L120,L121,L122,L123,L124,L125,L126,L127,L128,L129,L130,L131,L132,L133,L134,L135,L136,L137,L138,L139,L140,L141,L142,L143,L144,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100,R101,R102,R103,R104,R105,R106,R107,R108,R109,R110,R111,R112,R113,R114,R115,R116,R117,R118,R119,R120,R121,R122,R123,R124,R125,R126,R127,R128,R129,R130,R131,R132,R133,R134,R135,R136,R137,R138,R139,R140,R141,R142,R143,R144
easton001,77.9792026969,-6.60803936285,-14.8602405703,3.22628541145,-5.96919192647,11.3285157867,-14.9899663355,-32.9795997046,39.6292458807,69.4254664412,-85.8380599888,-57.5295794145,-200.069924521,-85.8264721337,-43.034194349,89.5320308638,41.4751712614,-0.251798652409,-43.0387113442,1.08809320442,5.85824336758,28.409466075,-32.8876486971,-129.562150601,-212.898172169,23.9972727544,-40.5561945498,-24.2833368242,10.7131529436,-25.4044774267,-9.65437445928,-352.228756712,-58.5070083832,12.0500438496,48.9996197275,-15.2043467733,-33.4555198466,-106.089120736,-27.6887754805,-10.5410889917,-41.9028772205,92.5553716079,-31.3873319427,65.4351164277,-43.3006366871,-35.5596764865,-122.824420897,10.4357369115,-71.0601850536,-104.437732022,4.66633447816,74.212052532,-101.421587524,-4.87771486079,49.9529124244,83.9620247321,80.546799543,-19.3025108374,-62.3951164189,-134.989404956,-7.07282946295,-37.1167517706,-102.861604685,-52.6264638126,-18.8411005792,-23.7434450527,32.3468225521,-7.60993289595,-11.9356539326,30.9784317266,-57.3807973672,28.4326991952,42.7343779916,-173.223475512,-14.4691324431,28.3503846042,12.916095057,50.8521080167,88.5101559238,-32.7725277446,-59.8801237407,58.7241414138,-48.2616436091,63.6069322467,24.4583298371,-18.7854560167,41.9532502682,-64.982923565,46.6060678629,12.3495518113,-51.6655186961,38.7505911033,-91.0374643647,15.7380049371,-15.571735753,31.975460008,1.29876798213,41.8623172858,85.4943302109,-26.3215327985,13.4950498073,-139.781456157,-29.0609175719,-18.6164010223,53.3423799043,27.6733569508,-4.2283418746,-61.0331925448,-27.5904379126,-14.3758944057,-75.8992563549,-6.94878371178,-99.7315590638,-91.7979378408,-73.6702290197,56.4689414518,46.3565455559,64.1877387644,47.5934269647,-10.1234067956,-124.069253025,-57.9118867688,56.4585202583,43.7191461344,-39.2013276839,-11.7849126666,159.550867857,-2.38747621059,29.2092689309,-60.2134899674,-147.577525084,98.3730633716,64.9045650867,83.2130532871,-55.470900792,-33.9611011508,146.181070777,65.8116426507,89.4249263206,-36.1999244724,-22.4280688248,140.857850363,32.7240490305,30.2907121261,165.038257043,-23.9291255369,97.3284026496,34.553270705,48.6998903814,36.0828923844,29.4305507001,-12.4530794337,29.5732884727,44.7027199564,-133.745617521,-36.2300458393,238.988600869,-109.608104047,-33.1040836044,58.9795307815,50.4028139917,32.4811316521,-39.2473427924,44.0485837813,-45.9603867072,104.783969654,24.0398074162,58.6409255598,-153.549107011,57.1286213199,-54.2653859198,14.7891510056,20.7868926299,34.6875863242,26.3145874612,-199.632993087,-22.3193639053,53.2468901721,117.828285392,-11.2244627231,10.9254881261,32.8055373481,43.6711029105,-2.49341492735,13.0180749445,-4.77283867125,-12.8970259279,36.5336324626,-47.4131728254,-23.7079225509,-83.6298453763,14.0813080516,6.02107088545,-66.9822025395,43.0233787116,71.1714366629,-72.1885487627,47.723436001,73.7715180637,139.501075801,11.7398426223,-16.2243983726,-31.1305106493,-18.8471638406,65.698805538,16.533866628,-69.8906127581,-47.1914083694,-40.4466912378,8.93760763398,97.3261014039,53.2816418068,-28.5797115475,-7.86794491024,-100.647832733,45.0143677802,66.6941503916,-88.8464308404,-66.7723300932,85.083423223,42.0305426193,15.2162811635,42.9254898068,54.1028263835,-3.83055738852,40.6310218541,8.39810424241,-58.2559552815,-30.1095315518,-73.2177333001,60.0503807853,-23.1796987666,109.91107986,14.4731224686,0.229950399889,11.1833776862,-42.4472052276,66.0397797115,-22.7213203593,78.6977144994,-61.7549405614,114.924093205,100.151184922,5.61617582665,83.6754219671,-239.320374508,26.917880782,29.6272869009,168.74657809,51.3464354477,-22.1204199547,-14.2675908887,-10.4279321879,-41.0173723953,-0.811361258942,22.2403723441,-134.29199961,38.1569442804,-42.3087038046,-28.2260861813,15.1989410966,58.2953684359,97.7258400688,-38.4576518154,-124.266417831,62.819478991,16.4216142916,86.3032581143,-8.52894270466,2.42642138464,44.7321752812,-15.7895609324,-58.5097042066,-113.99511511,-88.8192578472,138.358415126,34.2210921525,19.35051035,-22.6655365558,71.8062396174,90.4580722991,49.1273712649,92.6849650994,-37.2376936218,-7.39936068471,15.6508909337,27.9833180396,106.194179539
easton002,-69.0188992871,51.1090173589,-154.011992403,67.1797961456,-37.7511408052,26.8117530152,-21.4773198028,138.057568736,29.764777356,-12.3289781813,-107.720762557,-458.698776228,-125.708316529,-74.6215006335,18.8493042847,17.3406473474,54.8176500367,65.8358336164,-43.0411574831,-147.148196262,-17.5234983595,-74.586732932,-136.104088846,206.330581327,241.410635146,-39.6231876661,65.9926813264,-5.58867139983,56.6770692747,11.0470235491,6.6170841011,445.977003574,-145.000702236,-32.6624880588,-69.7058749561,67.9366922754,119.378769401,125.623612929,55.152930839,45.8323047159,-157.625600297,-13.1665710633,-24.2681673989,77.8382344673,64.1836039593,87.3844666117,-161.352789264,22.8083294853,14.1506223223,222.303165905,-33.5018590924,-41.2402701885,149.867153509,-96.9837303523,-123.587373781,-193.14799999,26.9472475276,-71.5655967567,119.27446038,86.9031177916,-32.3356629462,-131.344482321,97.7884298827,1.25679075607,95.113317299,-12.7745135902,-26.4259679764,-22.5860694437,141.776269905,-8.70037911588,21.9212199678,5.05953528272,82.8851587627,176.756600754,163.261152577,-75.5842923179,23.8756606013,-227.379743673,37.4861115237,-64.7373086985,-66.797218612,32.5117840577,68.1271506251,-29.8553241714,86.8986642573,27.0889258586,-38.2815146873,-99.8914125147,-135.845737426,167.226883105,10.8024587024,76.3108816509,-71.0010580638,-72.7395184381,63.829159867,-51.0959425889,57.320049458,-33.580486521,-109.131107499,84.9131146385,-115.290363423,18.0123956547,-51.1838969638,-183.413630484,-90.4572338967,-138.7197555,86.2630117056,54.5240715944,16.6759081569,94.0085282493,127.671554529,20.4140181977,24.3785775466,127.008472208,102.849456831,43.9113818821,39.4900465719,57.184647835,11.8286715469,-16.6650745758,-64.4817816221,-53.3697647621,84.3077135646,-199.170596313,-52.4894920054,62.7204314781,37.548397164,39.323589826,3.38947264059,-97.6912179673,140.575705018,-59.6391923264,-64.6530522503,65.1134138584,-30.6857505527,-37.2653421713,35.291839517,-56.3661799805,22.1113755843,64.4992661158,56.2858106398,125.72600534,-59.3233524967,-85.2084314521,-281.931091387,22.3546260437,-73.0358701594,122.402965138,21.4186971436,-59.4391264761,-81.4778127697,34.3745272948,-55.1433800345,-116.368569619,95.2759543417,-52.3654051497,-58.4275783832,-58.5496424186,-47.1059574362,35.2501590664,48.7985486555,10.8626805127,-60.230149284,-13.0512664499,72.0184331394,-31.7641897975,-69.2709639403,349.257596057,23.9712038476,-185.438106434,46.0393218346,-65.5411914828,-10.9315501619,10.0276699853,59.1114505524,71.7783154833,-67.1110194116,65.9430894833,-433.941434029,-5.17410738605,26.0190583675,3.57713077564,42.6531406818,50.414561054,-60.4908423864,39.4836996135,117.840121816,-10.0213723658,41.4387592069,34.0024504141,-102.734277841,72.6434715068,-35.3140129506,249.705319144,-136.97603739,15.3452060773,51.7044772736,55.6806485461,-8.00000564259,-26.4723843797,-4.65504121804,-58.3491394683,77.9793005136,157.347742227,-104.268450637,-58.8447077841,0.710085396521,-9.08931555929,66.6613587359,-71.6111527815,-336.797761463,66.6950340294,44.7280804659,59.8297062969,-24.6860161784,49.5158274898,200.725403884,2.32260755342,30.0103506432,-34.2941647665,89.5349838214,-22.2758207494,21.0407286554,16.5839965628,-106.419754788,-2.58774019068,0.162121068942,-37.689107034,45.3325783122,69.7228643421,19.8246104727,-155.940935626,-201.853572773,29.7009757357,17.7095756136,28.7285608482,-9.24020505524,-10.6247216295,11.3545694081,22.3869932232,25.0114363096,-207.382334761,-141.166190428,73.9755710771,-36.0626840738,79.5203434665,-261.755900632,-235.71944736,-194.759194849,57.3513272237,52.0962319391,31.5533448808,17.4656037513,81.5756830094,21.4116289936,92.5652750526,30.5244375793,111.930856524,68.386121741,8.85405334636,13.8488344375,43.6822036935,86.603270348,-39.4619818644,-65.4328124155,94.0496704241,-5.43943463639,-42.4436612825,-151.877116106,12.1388535534,57.5623540088,4.30779500085,-33.0920981212,-39.8051682242,9.75518868159,5.66785332193,115.069963675,24.8899004424,-2.41564586362,-26.6031633195,73.2379226857,-19.9749135353,101.513504954,73.8675670953,54.2406172337,36.2814718367,-26.2541505617,-9.56150268494
easton003,100.653272357,100.562252418,-53.774275169,-55.1755715313,-72.089003303,26.1104976602,31.5568819226,25.8629833959,-41.2303384616,-20.0104490595,4.42319905897,469.499409058,94.2007921259,99.0634157255,-50.2372325024,-4.04654028085,-65.7851246076,51.6405425159,-14.6762299781,32.1836595624,90.6025052181,-51.8831344553,-14.0437360241,16.6208397605,16.80196556,-86.115088572,-6.56648978669,-34.6889039539,-5.4466297956,-87.8766611663,-27.1069288389,59.0850415363,162.967044246,-30.2882338874,-13.0699671599,50.8014730459,-12.1177841304,-63.3267271099,11.6674777936,85.909199748,-36.8284365336,136.394079655,90.5497444617,-18.65501721,88.3524691532,-72.1200001188,149.114687123,-7.99334445886,-91.1980272307,-61.8633326165,-18.2978232135,-27.7586857671,-11.254797518,77.2538686493,-35.1360524962,140.362482204,-53.8334287736,66.6884934046,-71.6218255188,67.6470260671,-75.1925872836,28.031553037,11.541970769,28.1188655128,23.3587557342,-59.1190481429,32.4304696623,8.62641848901,-71.4637489543,-24.5083005322,222.102900127,-48.0018055448,-62.9734558143,-51.2387224891,95.9344487387,-68.1601238507,-65.7322047008,206.182304386,-11.2977783534,11.5325990325,-31.0262317624,-32.1611794904,-71.8374308913,-52.6859274215,41.7199743797,104.819356851,-63.1105399548,-17.5464172556,-38.9530707814,113.331879504,-75.6933732594,18.5485256409,-2.91006485109,-61.2216290203,-21.4949074909,-25.7310101235,54.1818744176,-48.4684985469,69.04836735,-43.2666568106,-81.114710378,164.989215204,-22.9357486212,-9.88082665051,39.9107785232,6.44447979462,-19.3278933184,23.4572561918,-49.5978785425,0.398806142456,-52.8106313306,-44.9659624286,188.110035014,29.3224258846,-34.6736666742,87.2036645873,-93.3983385278,70.8223378687,-29.7539020848,91.2321215616,247.322395496,67.316721952,-12.617553263,-46.0216096762,-51.9729895802,45.5594375407,-27.8920282237,60.1870344699,205.149566465,-14.452447331,-87.6864358827,123.364570602,83.020894794,-8.37803264366,-97.5299966456,-52.8643558758,-53.0085591647,-19.9836698376,10.664886734,83.3469287102,-48.7951507725,146.935856609,-68.5765603172,-31.4833196989,101.581015025,-24.6458013946,31.2676314569,-208.81603897,49.3070758545,26.6581870688,51.9356811781,-65.4437465808,-70.1435134862,-23.5604466265,-72.4961111066,314.076682088,60.7108091317,40.2771320869,-32.4405022454,-57.4952066622,-88.474594687,-5.55435216685,29.1533655881,-24.0802797018,58.0126984049,-39.0910606099,-58.2767759869,-194.084166536,24.7786408509,-12.6542845586,-100.091860444,-29.1910656578,18.6735990015,-4.32744335815,-23.2626079961,38.6871436537,68.1902311054,-17.9239420547,61.479970717,-79.2242657296,-26.986955717,6.32716419389,-61.8886195695,-37.3556553332,-27.4511406529,4.74466603087,-37.2149465233,-21.5003653023,-9.4616487543,-94.668628985,99.3901815867,-12.3627236665,-33.0414990268,-64.0718395953,-9.55591559372,-26.6710094844,39.9135843381,-32.775743754,-10.9684945409,125.845435474,-48.6871375371,92.0744372731,-83.8707038646,13.1052287699,-10.1384687775,-23.9391330701,2.54177741473,10.5288169947,-45.4029144345,-80.4490370551,42.1681014482,-14.1637646268,-52.7291600851,-1.5118295081,6.53296168832,-46.3147536984,-166.537205843,-35.7893437639,54.7278302015,40.8813865978,-37.4748286502,137.094927278,-10.4203123548,-7.82971622839,-45.6807139554,-33.6548162418,1.53843057763,-50.0781017873,32.3884594064,4.82474650127,-29.7444427658,-33.4136912429,55.3066269584,56.0190431349,-81.1770869132,-15.5537730487,-90.9422202396,23.6375612894,-48.842698886,20.4095953039,-36.3895196784,4.74687546272,115.926699131,-91.3958350923,33.9895788842,-6.86117520377,-29.6115837847,41.5033027428,68.380004836,1.41492837919,-38.7528464026,38.989870127,-114.356212613,-47.7269950397,-45.3120677623,-35.987970134,18.7047626461,-47.427352626,1.34373287192,26.0770521159,-157.410783979,30.3589487309,-10.1197388492,-61.8538978936,46.7850585567,-59.2295635346,32.6247270078,4.48479198008,-32.3061892006,63.6959836962,-46.6629529656,-68.3579478774,-44.7175995239,-53.8147526142,-31.4053848853,67.4101585113,-26.9045670414,-24.4471851645,-103.176008202,-0.104352254966,-54.9280715134,-23.3134032066,-34.9043692227,9.23824685998,-15.9983996519,78.6706302707,-38.9293108351,-6.34321327122
easton004,-126.485285632,31.5523950369,-167.295527282,31.9856844494,-66.9670273002,-167.259746998,-82.650191932,27.9384116936,-80.0424540785,-136.913279417,111.76442333,165.047874135,-39.5708162246,138.122775507,-7.26992690809,-155.418672633,-112.601746252,34.0673624791,145.964004325,-43.9532209563,61.8938110013,26.027879588,-99.4557909005,-163.59466634,71.8889164894,-122.3115053,-34.3619101649,-42.1476696993,-33.7947233932,10.2339324833,1.39105950962,30.5116291631,6.90686544632,-129.922346954,-252.002213942,-36.1347848949,-49.63846164,-23.4478182596,-36.1417354725,1.86101853247,-126.378085324,-29.071686314,-33.4815339774,70.1976258162,-18.309684182,-48.7257923507,111.658202217,-1.20173016759,7.04535971344,353.5479653,-96.0642407843,-30.5372670969,76.4944420547,-58.8901593339,-38.5196054503,28.1101668572,17.878332802,95.5388388794,227.139276616,-70.0705420059,-124.447164219,11.1829160171,-73.3103850596,128.590280963,-56.3657085295,-35.267257005,-132.295621521,-68.1436528043,248.546927119,37.6866545504,36.5113225474,57.4554391194,-74.7768894121,47.1682537586,85.2497967275,-89.9422083164,-93.7466128668,50.7034046067,-157.890936053,-86.769755481,-91.5755486068,27.6729582838,-19.9957085595,99.9045536247,101.161241038,69.2992016447,-43.0511838225,-160.450847976,-181.953113656,20.7366606181,116.204727212,56.5497852388,-49.8255596411,-105.266033141,-34.5909531463,-6.46334924871,20.3869596114,-137.150703801,-177.929658768,-35.5447369814,-88.0341771615,164.002136426,-161.219416333,-228.314427182,-76.171495359,-62.1210710965,9.3173714415,-90.0395589323,-28.5559931224,-44.6150968855,117.687463683,88.8196697355,68.0615844142,-33.2027805993,44.4404334108,25.2628871488,-47.1073208948,-59.7286581004,-45.2868772281,12.862372392,67.0048164415,-59.3853514955,88.6050008545,-83.0519941777,-101.485205471,-25.3401776499,-145.080118235,-48.2817718665,35.6401047155,108.199140484,81.5611290347,-109.053367381,-68.4010225996,39.0530435633,6.86285553085,-94.7553808922,-111.260370121,6.70285505767,-96.7394567538,61.7353800753,39.3219781591,66.6749116581,6.09145756929,-170.46448938,-73.6604514919,5.56840033595,-130.339586013,27.3686624373,-38.9400154461,-145.662934842,-97.2570531807,26.5581072703,-58.0362924255,-140.079070679,161.344331323,302.245901217,10.1499785462,163.551101223,90.3619214752,-116.201599722,-83.3596990553,52.4639298633,261.387012908,-103.534792475,49.3506378635,0.375713672318,-105.432830634,-141.97865722,320.480393049,14.2817952318,-21.2612564498,-48.5161358761,-29.1868433037,-2.44688119513,56.1262988362,609.115340032,141.319061959,-85.5985092049,-185.493952325,-59.5076992088,33.7938949907,278.475078007,-28.3889259814,-50.2715998059,-126.173298528,65.8109572237,-14.9104354619,43.9826882116,-0.958120713649,-7.25244814198,186.362254118,-5.15547207682,144.54056099,163.644173541,-136.558530911,-15.5041881345,192.024331508,-113.447287286,7.46013796336,-4.61046760024,22.1595207755,224.149620066,135.821110124,-91.3089641065,56.698497151,52.1034605179,-63.017772885,135.885528324,21.0136882425,-72.3156174245,-58.1851144929,-53.6977842088,208.815172277,30.932765006,41.161907239,79.8848831784,-36.2593081098,215.577610993,245.425298102,-51.8189750958,-28.3357333606,-12.1501161953,-113.191977887,-151.001551668,-21.5921856725,-6.68118486239,82.3457703912,154.437540134,111.527300302,17.7548074466,-22.3884785703,-104.588666114,-128.152353102,239.88407061,80.4194407606,42.969486346,-1.60078015944,-16.5279087797,-5.67177307314,23.8319562766,34.5760936217,-3.62629865502,-135.219532945,4.78947158241,-93.8587189287,117.843540875,-52.6414828771,-164.048045058,-14.4068286135,-85.1824996595,33.3206250571,-78.2260199367,-24.2122708713,-1.22423009292,196.167606625,44.4392475542,43.1218789106,-15.9899568472,88.171679582,69.8987635328,7.4339159781,91.1390931342,10.6769597935,25.3630732096,81.12698129,-169.029367847,13.8720188566,-93.7232246354,-6.26908561254,-57.3782310944,-107.759603713,-46.5606527012,57.9477863767,160.637624299,251.480597589,-68.2427857953,-29.6437348485,75.1736494031,5.32659105121,24.8068235763,-86.9490415248,30.6693228913,-37.6071780988,13.0468821845,30.7539699272,161.18720947,19.879424098,-106.387767825
easton005,-123.749556418,-137.4660933,15.2740631597,-0.906448362103,27.1841267622,-11.2852326317,-5.48809062036,62.8585706508,79.4253822544,26.8246997352,43.263252185,-21.5755077923,-38.2577024224,-205.797310236,-89.640759832,-21.5369259345,101.080702204,81.427935665,-117.648345796,82.291847236,83.4947587552,34.1000394648,60.4909621754,-80.5736630981,18.2013158813,-143.088620043,4.5369314644,17.728468665,28.6254815467,79.0984300889,17.8149778708,-148.477674418,-75.46664571,51.8925152209,-198.127768724,-108.989112456,24.3309380786,-6.03731368654,-72.2609707824,34.6258057145,18.1886813048,5.53848027925,-45.7252061822,54.0272672669,88.1642117777,35.5037386503,-227.700117256,1.25294565992,-14.3018952702,-77.1752444621,6.1544622998,36.3588673548,47.9088242322,0.149422118763,103.419869232,27.1108967046,69.5549244067,20.7416830008,20.2984599812,-87.6089411485,-127.886561415,-31.2989754361,-144.033906585,-14.9694577155,20.2740700966,17.1395305349,-142.336201568,85.1918394733,-98.0181992229,27.7354370232,-137.145541058,46.632298487,85.2140677508,-31.7124707915,-91.4623292382,-29.230668411,30.3961410853,60.9060634686,18.8079343119,95.4274698769,17.0921198415,73.3759272185,-64.8087305642,38.5233272464,-10.5171358026,-1.37580214238,24.6787341186,-57.1127883803,-46.4831808649,-78.7369738167,17.8042572679,35.3524651371,-48.5720221327,17.3620859502,21.2113761959,68.8743382674,32.9904406738,-42.7121784554,-47.8630868017,13.1887596278,37.0437287274,-77.8966400292,-140.096222966,-91.1781228631,-44.7302288112,54.3803866131,51.3956900721,7.08399170568,52.1309230375,12.2509514609,31.6929890892,15.5750955284,-175.00685713,-97.344577681,48.4322873504,10.3660204505,85.4952728048,47.3913738827,23.3682081521,-24.8200260672,-218.487635586,41.2352783591,50.186541714,21.2862695792,-97.416484166,11.4547154042,37.57736905,-18.6152057508,-66.0412413626,42.6777716244,-113.305752061,8.27636862196,27.1486162685,47.4758916322,19.1991663061,102.762181408,11.0993145477,87.2728628597,0.43202926544,88.0021796754,-0.443636912758,-75.9194459265,93.0931877191,-22.1758819927,20.6568490362,-112.491949701,49.6288031561,34.2455344684,24.0612904158,5.60866092053,-7.41568209103,25.7359202319,20.5631662589,-12.635927987,28.9701668042,-1.73518923222,-43.5070560473,-174.476380096,6.69237403509,25.9755522727,32.5920009449,-22.3516035187,-61.0082766644,94.6107229347,10.3300482267,-6.36415571098,75.8036313481,24.1884315511,15.053204724,-1.02815937059,18.6333478589,-18.2921208159,-34.1270683177,10.9215441703,20.0069136342,-17.8957644665,-77.201936887,34.5847052756,81.9565889691,-5.41830649861,0.400790786208,26.8082729447,-23.9491430796,-45.5757646846,69.3281700233,89.7564047904,26.5180155325,75.9972402708,4.3705486646,-8.8478772304,-132.31587592,7.01669024811,26.4507685898,-114.845941501,-13.1563337512,16.6207052653,72.7485251535,39.4457633784,43.2140697335,51.6968924656,84.570442986,35.9069724299,7.32153611487,21.552972063,-72.198691485,-40.4163278331,27.966442378,-76.1126818391,13.5144835995,-1.21673522838,55.066792401,34.0006463118,-55.1485475176,-49.2116634364,-42.1161758543,73.0013049664,65.189784542,-59.3950370073,78.6279080616,17.2071895005,37.3662144872,45.6265625301,24.2726633879,83.2108909099,18.3338230604,56.0146760866,-55.8569000558,8.43372118591,89.9568701265,-147.026125926,18.434131922,8.82496571177,77.3909152888,-8.67636053141,-14.067126194,1.70904106865,-33.4261063802,42.1611334138,-24.0153892027,30.8250308515,119.547053687,56.4991044864,26.8065529805,36.3642965171,33.5980195962,-292.00014815,40.6631502355,69.6788964177,13.5097481898,48.2699147084,48.9335390953,-13.2023411866,4.00114833459,15.4080434927,-31.0875368968,22.1403626535,-192.319173803,0.28510673429,21.5352573554,78.6842147694,27.7425921074,20.9728806352,37.6960073662,87.926580956,-170.786723397,82.2601068544,21.848454455,11.5862459724,1.98021169878,-5.32073635692,8.62530927834,-21.3805808085,57.5231974839,-42.5254355822,-5.65523302394,-9.06733321582,72.6507404363,37.5115100362,-16.1677381966,73.9046095671,12.8665077245,19.2381987988,-46.7798937948,-93.9059265035,33.0092979081,13.9831672861,56.3944991847,18.1292561845
easton006,211.055454826,-37.5914723121,-78.935706972,-56.5138451152,-7.95690979065,99.2228367641,33.4189728763,36.6439983967,-5.12392597651,83.9197886674,15.9867960957,118.881626415,342.571676132,-24.0746036843,-182.636128985,94.5793431548,-23.372716914,-37.252081201,-27.210799673,-55.3084447663,20.0400204659,-0.320163192162,-121.439282245,-41.4654607617,-96.5187329563,-20.5153389506,-50.683797972,-2.7111978464,-9.79721680111,28.5783115967,141.33621509,-395.387644823,79.0652388257,61.7260532546,0.513939971808,-48.8006803075,25.3285386082,-238.511230379,-23.2661544052,36.6251274858,-114.165937247,-93.5962536984,-45.6262323567,-9.01129044581,38.6956277879,-42.2477812749,-20.4061633968,-7.98293908316,-250.424145645,-9.84980358988,44.2923308145,40.3858646519,-18.9881504587,-26.8149553874,33.1934661891,13.5181216178,-48.1046748395,40.0228948081,-17.0812314228,-22.781964373,-72.568364098,-34.562813927,-44.8308050062,-46.7996138625,36.0147034724,-13.1078682736,72.0934106324,47.5422559653,-77.5000588581,-72.6721085247,-39.2510858803,6.63994795237,-14.68272747,-67.636871484,-119.114455371,-13.1547058965,121.031218131,57.2505381645,118.618654823,-16.9187744341,-210.945401296,11.3835070005,-62.2792127699,-31.593330094,-62.1301631093,46.9979583889,44.3723824506,-134.964055366,-23.8060281618,-133.84705421,-1.14998904041,-3.18219230046,-59.3804373897,20.1365410771,-8.94066485253,70.6400743386,-56.3478800866,57.1121755226,195.142361156,3.83336422783,16.3555768131,47.6430839729,-59.7374392898,-150.07862791,148.529448755,-63.8710205111,-20.378943994,96.2233160337,-4.5633115808,16.8310509736,-24.7024662695,-24.082872772,0.433451355673,-47.598655848,-14.945763313,-51.4445283542,-27.3316645749,-146.12815523,65.7629866916,-66.2576667527,-38.9180516649,18.1342868608,18.6197567771,16.0591991168,-152.533372952,8.72943742729,251.508262718,-7.48984078111,-80.3919913705,-8.48646323085,-232.345444965,353.120545766,-84.6589589581,-74.1183412316,-62.2810859559,-188.451763786,340.120349479,23.6126754676,505.889095912,20.7118588094,-36.4396003867,-85.3334099304,17.2212312703,51.1126038156,222.263521573,-40.1038974448,-112.77431033,-182.762778969,26.0669438005,23.4363070866,41.6613899911,-35.5535352131,-143.576422147,-67.6529391444,144.493591557,288.757358945,341.057058132,-54.4816201021,-8.91709670284,-47.0090746358,-133.130541423,-14.308378883,-102.249958052,-58.7692194454,19.0792497422,-50.6335981076,-19.7584099397,-372.391814373,-0.418937458354,14.172816399,49.5580276106,20.5846872121,-22.7559385963,21.863849136,133.342922046,186.640061801,184.887185706,47.2107062476,45.397075611,-22.6563859977,-17.6714643535,94.7813643745,-86.8881832823,70.3394690837,-63.7870047858,34.0017978164,-14.9553733534,-87.5366456148,14.8177272043,9.66278081269,-18.3015243866,-12.2201222763,17.3442913033,-56.9529937218,-20.9698946305,14.0030313632,-4.63174626429,-70.4619419571,49.646918899,52.0707849841,-58.0263995657,61.5637180125,-38.3785980791,-146.336507766,-10.1019566701,-16.3395806945,-80.4229444705,-19.5303939832,-21.6930143635,-50.8030248701,58.1977178379,22.5117909483,-38.1101131856,-37.5759225245,-52.2787479768,-17.6415231776,-168.031584909,-47.360673981,60.2148914136,29.8293477162,143.870250407,29.6158449519,42.0267959551,-68.3645183578,2.31988735912,-59.8074257294,-44.7952233118,-42.859199743,69.5504685571,17.2518962707,36.3188846898,-20.0687731086,-43.2324526341,75.5874659433,-44.7533850396,-54.4723939665,32.5496560884,25.5494651985,24.2716491192,90.7973710861,53.3398312358,53.2544600812,150.150089751,-61.5243420893,34.34715684,-68.1860039663,6.10318163752,-50.1361085756,141.32763577,-12.0526875223,32.4350718246,20.303582964,-28.7788588546,0.52764750928,-34.5314443927,-7.75577307084,-50.2461959793,-163.79227429,-39.8131656106,25.4631498958,-108.156374798,54.4112195687,81.7386612065,-7.9828971434,6.59125803599,-74.0345289667,-96.6988144303,46.9801199053,-20.8970389912,-43.0357104519,187.443017229,6.50818516272,-23.5904615741,17.7578343804,18.3746032945,356.12038931,20.376707298,-100.498513219,-53.978637712,58.7102878571,283.647933972,40.1560645174,450.207405331,48.9890961902,-66.5018549657,55.8118891588,36.8434013421,-118.248498148
