,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,L110,L111,L112,L113,L114,L115,L116,L117,L118,L119,L120,L121,L122,L123,L124,L125,L126,L127,L128,L129,L130,L131,L132,L133,L134,L135,L136,L137,L138,L139,L140,L141,L142,L143,L144,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100,R101,R102,R103,R104,R105,R106,R107,R108,R109,R110,R111,R112,R113,R114,R115,R116,R117,R118,R119,R120,R121,R122,R123,R124,R125,R126,R127,R128,R129,R130,R131,R132,R133,R134,R135,R136,R137,R138,R139,R140,R141,R142,R143,R144
L1,1.0,0.319698396403,0.284002175495,0.240451635346,0.371890448703,0.107977985362,0.343200660363,0.221081252721,0.228000067855,0.155518351475,0.103604917485,0.466124021438,0.858265026354,0.185356286588,0.314834331463,0.207291505432,0.316279010246,0.174422428419,0.448330751714,0.250235636136,0.105364176881,0.227101360169,0.274019920893,0.351707271811,0.121663830587,0.485601887721,0.306182850418,0.40279447482,0.42214774744,0.362976283353,0.261329242192,0.170367244634,0.357859108904,0.124838319325,0.420064101929,0.287063557609,-0.0701621690183,0.197793939253,0.208790344233,0.333652284801,0.295365558884,0.290424413724,0.398119475721,0.335558586922,0.303621112509,0.178727398331,0.433666510756,0.0743545330626,0.234541368693,-0.00533785823883,0.307534694744,0.15965981113,0.169980481902,0.34271035918,0.100456755291,0.258923258938,0.329467057555,0.445323058007,-0.0807428082037,0.385651374577,0.304743197364,0.236422393205,0.331025850055,0.248398202286,0.296790337127,0.368170455346,0.801827044654,0.189972469322,-0.105398336431,0.0434100002657,0.336458154974,-0.0797581454054,0.299788494138,0.268016431268,0.164831769435,0.258342864899,0.0528496181824,0.090056674011,-0.141088117007,0.255341165393,0.267740112796,0.443581319436,0.31870736438,0.31301519733,0.332405072603,0.291784373674,0.114940495734,0.387345294931,0.498912068586,0.176142789384,0.186799011602,0.318950138672,0.273609264696,0.260741321994,0.383220759831,0.331580001364,0.444717144176,0.680147924613,0.631832330593,0.22559621737,0.254363298944,0.237358897871,0.570515218569,0.595169705013,0.908688057912,0.284861473742,0.308981820673,0.115036936429,0.308454384513,0.346498647269,0.21397395253,-0.0671104291249,0.116261426204,0.301635137822,0.175565028231,0.383997628568,0.307645161532,0.238188793486,-0.137890750211,0.282674981309,0.269746811625,0.28285355407,0.335413789097,0.0713661234793,0.337652442614,0.323206324789,-0.0194861870085,0.266711415267,0.326169942204,0.172922934227,0.222619061495,0.70415982501,0.323450200021,0.210735727387,0.146538362076,0.23961857014,-0.108345960834,0.137226278504,0.323314688027,0.253882621925,0.14933484483,0.291758097646,0.335553781248,0.295631038978,0.506408887282,0.371530334463,0.368634680292,0.26475381545,0.268667501853,0.0537698373873,0.165621881411,0.22694031899,0.267476800651,0.0247154392552,0.186532462317,0.307585672096,0.649660687378,0.0366784906981,0.284773861864,0.0960477981899,0.396635911349,0.227033639262,0.21803146574,0.474440764201,0.107916742408,0.164024207742,0.384849169244,0.350416665451,0.0345034376214,0.433762112859,0.295824182384,0.300815014589,0.210326341851,0.233507395868,0.342080642945,-0.0497987174523,0.225740379808,0.244662209773,0.295474958332,0.309158554997,-0.0978773639052,0.0662957755545,0.218571656572,0.370144298793,0.445272914496,0.30526348758,0.386024183961,0.243458512001,0.303000328865,0.236312033167,0.245936928841,0.116227840158,0.161900246263,-0.048254903142,0.220495607345,0.205969773333,0.115032974853,0.444387317261,0.132427347087,0.257115852434,0.216864570049,0.21913185699,-0.0815357473789,0.335897150855,0.32930610401,0.195826030246,0.221179139889,0.141749409745,0.240734728327,0.258319013769,0.479341932106,0.125758435573,-0.136958446058,0.13138359052,0.359568253291,0.129663373477,0.398334497146,0.146500674884,-0.00167694364287,0.290322375992,0.182509742561,0.0882621864008,-0.0567867195378,0.432766269663,0.287695774853,0.191365241268,0.248136116204,0.218317988638,0.163906549053,0.268039419837,0.259893000742,0.370167550462,0.303922892417,0.0159806101483,0.201708738256,0.205344782914,0.19605207517,0.256351953182,0.276610559236,0.33384988182,0.393976495668,0.507043707268,0.237953979016,0.120073389952,0.188487867556,0.171647785787,0.551124702306,0.490817436293,0.547686930533,0.471598311129,0.261704542245,-0.0625575114567,0.238406564295,0.18866723349,0.195208099195,0.0690569802677,0.119924290662,0.263671029104,0.182615929899,0.323586366982,0.361664124421,0.212995534139,0.0714471216896,0.256038593734,0.239714588093,0.396549773531,0.140775576058,0.203018751413,0.377925910194,0.0314579045835,-0.107025176618,0.329578749858,0.350514190626,0.165848400281,0.0850794819852,0.391521505175,0.404595770612,0.302450376366,0.167883940314,0.250987323368,-0.112021312915,0.252804769297,0.0387668312247,0.255248472253,0.195208972342,0.170032518741,0.14415225634,0.339564839592
L2,0.319698396403,1.0,0.247451376811,0.543909445954,0.517086714478,0.025311899172,0.235907639096,0.636567308731,0.0911191031033,-0.0516625867274,0.194116149962,0.211445084444,0.344806671134,0.74851079554,0.402075358457,-0.028126576703,0.313852226985,0.731213028038,0.782062590853,0.400441920029,0.101669280336,0.289602984666,0.412254604644,0.649800149368,0.0787522732144,0.37428063608,0.737217988927,0.372630905814,0.503413344892,0.526300002379,0.413782030253,0.139129506276,0.452893891685,0.393346328002,0.211543616555,0.882283189503,0.235932976368,0.311292274489,0.628853369449,0.864096667544,0.34879475277,0.479152441487,0.590287982201,0.528968272687,0.753608871107,0.684135555034,0.707362116662,0.469663150132,0.382280221351,0.359845998096,0.101653761015,0.485586064582,0.30642411043,0.529560994315,0.125842274614,0.120379299153,0.455878467566,0.344570620801,0.309095672855,0.706715100899,0.425708577179,0.505168786984,0.784359977157,0.84187539008,0.690757006498,0.364225140667,0.266423729677,0.5396270692,0.188481241631,0.297152358765,0.896631100211,0.395376367813,0.59495425906,0.337547589132,0.0560570844009,0.410562171248,0.231060957917,-0.0188182147003,-0.0508319957911,0.446399224767,0.450232284279,0.515911439659,0.449377868305,0.610501322672,0.440069939404,0.909336742309,0.387224153181,0.448682135486,0.261919354483,0.148014815493,0.527369240085,0.503753745044,0.698561857571,0.338263913102,0.546859115773,0.45554644412,0.623495110588,0.292156063853,0.30900700635,0.616243297752,0.360153677206,0.87932972717,0.330805508876,0.353089100407,0.319272351896,0.363067923565,0.611454341071,0.229998648648,0.521410160714,0.648704368039,0.416775880229,0.391747840797,0.738497446862,0.622277195992,0.549708573858,0.569775262526,0.461150108976,0.285963557354,0.170568327647,0.664500120696,0.837992710688,0.588900874984,0.530623659729,0.1539814669,0.421929010738,0.389630798344,-0.0348456867907,0.760102045166,0.785965357696,0.378989318036,0.300457886616,0.380980078223,0.364119368115,0.710568791765,0.588655282884,0.362767826638,-0.0287194137262,0.289802431864,0.176572732996,0.825311901358,0.422565484535,0.348479293403,0.507178620907,0.0815210880832,0.139758067333,0.804806312878,0.296202728435,0.348796667652,0.354423807231,0.0301551163615,0.1098924372,0.552812652385,0.0299978865533,-0.001369235771,0.173762143472,0.105854657878,0.349443756124,0.616632874349,0.365758853757,-0.00662107170952,0.123654933187,0.627619595811,0.616910397221,0.459020712146,0.0986539541827,0.132097557476,0.400425105811,0.384696026564,0.1219460119,0.280211872568,0.622219897688,0.312178326726,0.444548329061,0.362310076288,0.395202914107,0.227741571461,0.285501450216,0.465785182267,0.0861428105297,0.751264977957,0.190467729932,0.392480920301,0.540117030218,0.749493764958,0.363068370073,0.679077823474,0.527600843807,0.504123439314,0.712762553194,0.643921011771,0.575503801955,0.364792059746,0.401686043225,0.24580977958,0.0267199959963,0.350900011943,0.372139619555,0.474845212715,0.0687231730945,0.00947697903061,0.345298002215,0.294536990069,0.312259409831,0.511100796464,0.336741304433,0.26332805408,0.636780672998,0.716002008201,0.65644766577,0.174937158402,0.0954252282929,0.510345084281,0.1470465741,0.226163785544,0.764400813127,0.412306801563,0.238783561599,0.282901877586,0.303319486192,0.295471814511,0.289054431151,-0.0132142426157,0.00819556171981,0.387535731337,0.336127952455,0.419382967176,0.385217758144,0.468176844228,0.618380630774,0.77202960068,0.402150979261,0.256581403994,0.263517251245,0.415493139798,0.39211052432,0.530120468981,0.468196464716,0.263592680034,0.5416685513,0.394684964052,0.664334165002,0.174197181787,0.26898033715,0.439395199705,0.270201888005,0.772915904183,0.17485949404,0.23279998417,0.196605889869,0.47373322618,0.677399760461,0.169113216394,0.396531205589,0.467705888455,0.294138591691,0.470824164812,0.658285965979,0.466212518166,0.616347872711,0.678420414983,0.195017749213,0.535595777591,0.251950894612,0.574454259129,0.729941624289,0.44578070949,0.313679143056,0.146587897549,0.270264813906,0.33202355897,-0.0891469216756,0.735607196993,0.689965557963,0.291219115611,0.373163645247,0.189364954494,0.577901789756,0.562291206454,0.454998658445,0.435400193755,-0.0372656345894,0.232970286252,0.111894210571,0.763192513658,0.315186827111,0.626476848758,0.369064949882,0.223025439567
L3,0.284002175495,0.247451376811,1.0,0.378282375695,0.338260394724,0.212960864515,0.377809322106,0.263705923824,0.364462752431,0.227759115763,0.183074594497,0.149837840997,0.307886154709,0.193151992176,0.379572496457,0.270091048552,0.707162513399,0.194266321092,0.179022268658,0.683835015742,0.0979625423532,0.224369794916,0.638685251296,0.504787115271,-0.0268803544336,0.314977640816,0.345566254279,0.490188234257,0.471103286136,0.232720037763,0.257827868661,0.191737204269,0.391454297505,0.304759008608,0.725441620102,0.242651861931,0.0856057845122,0.397757774252,0.248013830147,0.200215559664,0.848809999656,0.311141231431,0.317696179764,0.365088680396,0.164674282455,0.362734657511,0.256128460338,0.285568815958,0.471273107835,0.00648415079485,0.354649922109,0.350999186575,0.163729384511,0.535182812341,0.370946062382,0.119250617745,0.401248748686,0.415667597362,-0.0530076877055,0.478710011215,0.363222321163,0.205898077699,0.293340423246,0.143374573178,0.271887851372,0.466387428584,0.280013988384,0.435397110274,0.0680537028235,0.271356402522,0.301294471058,0.0900521754018,0.54615033865,0.1537995836,0.118737671435,0.524610566835,0.198314539897,0.151925893832,0.161445806038,0.834598695267,0.548067225998,0.419456920566,0.248480062834,0.228985117675,0.321280230912,0.178856114829,0.30374728731,0.671234219575,0.822718889613,0.282716924302,0.214518435232,0.284272876914,0.258666922283,0.595507572769,0.514010595989,0.516597833775,0.379446530649,0.248638097629,0.593094463984,0.350221867714,0.269550165279,0.17603295939,0.584655606288,0.590345273087,0.158035975305,0.555788153977,0.40958868699,0.119657424291,0.434992626676,0.399651169284,0.109553467261,0.155355409545,0.194504937091,0.375301554237,0.33476529002,0.343812365091,0.431423278145,0.393250124099,0.12345641756,0.163693705027,0.259165534271,0.633830236765,0.301389649991,0.322328604986,0.538861904576,0.22192781989,0.139301169998,0.221460970409,0.252564060475,0.254184043462,0.28899278917,0.44795703585,0.383076143716,0.24411243273,0.19949034676,0.520350296602,0.112728991032,0.254205405508,0.183685507604,0.13892884538,0.275495391423,0.305679432654,0.496363882918,0.820418949844,0.399804932008,0.201029908526,0.448476232004,0.363377361138,0.37918739105,0.0406367835882,0.182053403759,0.251238668103,0.32810123689,0.135232100852,0.246427474769,0.144516690841,0.299318323265,0.183567992142,0.391348080569,0.222039647739,0.387794766252,0.214316687391,0.132929310464,0.397182858437,0.0903945348664,0.242666219207,0.385187247092,0.285167824359,-0.101929874714,0.471731153162,0.242180956728,0.381335668255,0.376707358538,0.289983901011,0.326895722856,0.0200946398636,0.234202465796,0.337901206291,0.600905470868,0.19858330494,0.14470388566,0.291082814791,0.306711074267,0.0701109262342,0.482597252304,0.30372016093,0.151044051495,0.25955309508,0.159404072516,0.239638177592,0.120775558315,0.28139466615,0.376545158165,-0.126201538739,0.232556169804,0.437929510383,0.0875507282971,0.257206501651,0.384512231714,0.130106877867,0.358888517656,0.302120896735,0.0785624991606,0.218829832589,0.387950819463,0.0453291869315,0.235144583834,0.162042106931,0.278953013804,0.36127959133,0.332195627693,0.405379440178,-0.184588111603,0.272413832409,0.259958167008,0.182214627123,0.327238273241,0.0447200092714,0.0988743880351,0.573548873371,0.26341745748,0.148803653984,0.125114780878,0.388951365442,0.429220913117,0.30797967142,0.270549926451,0.271021217235,0.330047376087,0.106712120625,0.366433532231,0.519132270152,0.497088207527,0.23096081549,0.329049918837,0.276699522859,0.0771196623671,0.58251355696,0.459606528565,0.527226608204,0.376771722496,0.429599722028,0.347110489544,0.366240588888,0.377507208526,0.122710832879,0.329232993376,0.529840458254,0.502821971241,0.314152775596,0.338718517976,0.0191450102508,0.439323050831,0.330548731888,0.111893880776,0.129109571385,0.18314615327,0.310117161282,0.298668990044,0.381382728308,0.389850585862,0.332055984769,0.176126137423,0.141817642394,0.171207328425,0.332789949144,0.153782520616,0.447714177031,0.497058329998,0.128319796359,0.116059360189,0.159562803625,0.222748506507,0.259998193979,0.164834247666,0.219313289817,0.266087666464,0.233310908561,0.172482137928,0.360483294665,0.13408472061,0.360032118027,0.249853213951,0.0623293274731,0.131250827135,0.322742588439,0.464941810176,0.387948049706
L4,0.240451635346,0.543909445954,0.378282375695,1.0,0.396301798817,0.239217031666,0.39595291501,0.509105707436,0.548545963453,0.32439967167,0.114659055111,0.0387582653351,0.203400749064,0.321990705713,0.258528614578,0.231496127792,0.668714039676,0.489503704731,0.448450930909,0.54387403385,-0.0312591652438,0.193974679605,0.400845733865,0.861297526661,0.219077014065,0.446100509654,0.56754956427,0.635984639456,0.530878555785,0.32793001499,0.307506408966,0.229960445389,0.331566144539,0.340644326075,0.43590958649,0.619573481289,0.234821463117,0.234894032713,0.845029800948,0.630784673214,0.521078493306,0.285203659567,0.480091559943,0.482240639791,0.537443432454,0.532921755243,0.350473179535,0.356639474183,0.2405728582,0.32046979116,0.482954169796,0.479412510341,0.294915611504,0.550624585807,0.226596289915,-0.0117573266003,0.452752685421,0.275598329298,0.255732805695,0.7446652439,0.357667690418,0.265383024971,0.707498918072,0.501836835716,0.679113808541,0.744864901075,0.355036068557,0.448910580596,0.28904489292,0.197273931821,0.548738957938,0.290763333559,0.855104121641,0.285359803031,0.178974198455,0.483633727679,0.249439780156,-0.118238663433,0.173241908396,0.559995745791,0.347756919443,0.399831334973,0.262245356478,0.400945914813,0.204844029955,0.53640678892,0.393633538919,0.524466224045,0.314981310133,0.160866283929,0.365732739441,0.474846430921,0.469347537988,0.485214560141,0.762023802089,0.437632775904,0.360711772679,0.375476054818,0.271707284363,0.877645997085,0.304912425049,0.502339281044,0.529055899852,0.433867351189,0.23298811051,0.343139958894,0.361809358922,0.24298110613,0.795184665073,0.731908282569,0.363820732328,0.278983779841,0.300355856958,0.916405588145,0.334943279358,0.247069569682,0.876374374402,0.190507029098,0.232573255298,0.484881476122,0.492367503981,0.667471084338,0.392581959122,0.201968096985,0.491782867617,0.303219646049,0.198745672776,0.730823456005,0.51887978525,0.246255327383,0.225716328279,0.216044740489,0.266195648099,0.524302753619,0.472694271849,0.26614159029,0.143446050781,0.272213616454,0.129662679731,0.542257988614,0.382342900766,0.143092968563,0.565890372925,0.290442197716,0.147410285645,0.625037854176,0.291998403722,0.74771305744,0.352636593665,0.106199488353,0.233554309219,0.527726155742,0.353838473051,0.193933409225,0.21867197373,0.0519148385204,0.155195564113,0.391308684445,0.251855684141,0.268003147391,0.382999316502,0.43148404113,0.458494957446,0.418813343176,-0.0230257465398,0.34614944526,0.369142464773,0.64174340943,0.148080951974,0.355791746291,0.573465945307,0.529276761605,0.462738620744,0.372833309158,0.33960159087,0.170910584522,0.278221234552,0.446992566117,0.219095837932,0.67212740226,0.217707942207,0.257469148414,0.703563063358,0.469692052909,0.370259317461,0.633573848494,0.522497589106,0.395316858322,0.415482799324,0.485783958848,0.427266198477,0.288741805145,0.257746757914,0.215332326994,0.25398595012,0.51140238152,0.306170156168,0.539162860455,0.268882946077,-0.0156631288902,0.399645096706,0.245856282526,0.163952171897,0.574471850728,0.296414949746,0.235647484343,0.639301400791,0.529359736547,0.628978821618,0.531479955736,0.167114142095,0.537258081979,0.150487101714,0.273731811979,0.694483317178,0.192136292016,0.53768337508,0.215338824292,0.268674224562,0.371970167431,0.306119363015,-0.0868261114394,0.127067053307,0.395547481266,0.274986792253,0.307911261538,0.249799007352,0.474916133718,0.430724646879,0.543354577353,0.485968884092,0.303381195333,0.279097226304,0.310522193464,0.390060712179,0.521135728703,0.413313206027,0.423001270607,0.694385494432,0.428002442872,0.639317357523,0.283524218145,0.247603888107,0.705856472334,0.347701030754,0.536731934132,0.228412156924,0.290825020361,0.277862151022,0.460630523373,0.483079284071,0.185461730713,0.744488382271,0.578989668923,0.242270132281,0.317409895073,0.382239268276,0.722301280504,0.376750703898,0.615359889685,0.609434265289,0.390408233018,0.210595409887,0.577366539418,0.664716404107,0.538337239227,0.240363584167,0.307439993618,0.320669242895,0.262017912862,0.0965174752718,0.578546358244,0.674020858692,0.328447263772,0.237184926254,0.0931382671824,0.537782242555,0.53584030151,0.462555196382,0.31397919272,0.110293646251,0.31256465207,0.154967690954,0.460959222624,0.132414001736,0.48212762404,0.502632366262,0.330067947343
L5,0.371890448703,0.517086714478,0.338260394724,0.396301798817,1.0,-0.0548801938317,0.224110594246,0.379147096561,0.129659823905,-0.0705738396295,0.313814841557,0.25934324174,0.388822250547,0.407000595913,0.756052400666,0.00420935505941,0.407810421389,0.431056767956,0.357565438507,0.418940311604,0.29252323098,0.506476687553,0.541815313714,0.459353098029,-0.00715548728856,0.509232230565,0.591616190478,0.40410768974,0.526914532447,0.838821604297,0.456484088665,0.302396370677,0.41080910158,0.376553459675,0.336123869971,0.450986267782,0.0977674040091,0.647241479326,0.402775784418,0.419538820004,0.416833813106,0.582306509453,0.554431993274,0.44702856395,0.399490541469,0.572700068835,0.443566777923,0.246487089534,0.690305922995,0.12766953316,0.087534322789,0.509130238728,0.206217210654,0.535974444295,0.382702001627,0.226537042053,0.423748291656,0.312889516897,0.0633477672951,0.528556421534,0.804048084601,0.38709433212,0.469577712479,0.429669528973,0.413575293763,0.380686208543,0.326083598989,0.437310295943,0.00826849010218,0.487718555881,0.632576784291,0.192001289001,0.455113777859,0.452689441851,0.0714407664628,0.7452813229,0.248747738386,0.202066440739,-0.115898863808,0.416125532161,0.657678467304,0.485574497797,0.781751830936,0.4366243034,0.521571214408,0.460072885027,0.526703613775,0.538463253341,0.305699048278,0.394068042329,0.647906549204,0.335124482681,0.486018841935,0.490213715765,0.538395112484,0.527446042742,0.700928447528,0.301733600542,0.350044314216,0.463935626712,0.685055474349,0.48686629067,0.436247134147,0.320364770462,0.323444342859,0.551661639714,0.567835274126,0.12028175362,0.501012528233,0.514824134585,0.451314405825,0.154922329144,0.459093944569,0.401533359716,0.517801765178,0.618640898196,0.43411548886,0.552877177593,0.104059958256,0.502261973692,0.491655310476,0.463135912134,0.416755279719,0.409530140506,0.654654316534,0.350543830451,-0.0643957455652,0.423012134254,0.594874925136,0.412081664958,0.585917709777,0.375670994218,0.577925984518,0.430315238561,0.569615592455,0.620852435771,-0.00679175703753,0.502166125805,0.247622210283,0.469145982403,0.274733597649,0.472878020452,0.486277215841,0.272085879295,0.28378409709,0.465462407049,0.529357917817,0.302271114879,0.760089559184,-0.0621604477858,0.0409611281401,0.4110664617,0.213601930316,-0.00024772814998,0.341319692001,0.24000355458,0.43497938015,0.360177447047,0.709038917982,0.130438195118,0.369863381938,0.429786125584,0.343958302028,0.608254787515,0.335134350185,0.380871163067,0.680012291852,0.397175281338,-0.033453818374,0.532211464851,0.390065486131,0.320954598727,0.376195976605,0.699858099905,0.466172643994,0.214686658039,0.259527872171,0.411956313334,0.363260693655,0.431945607171,0.0533302193413,0.56929478953,0.394271695635,0.473028283396,0.65521921856,0.582416564575,0.471593549299,0.410295408678,0.424459603047,0.48363557946,0.322543643127,0.319844234955,0.677860548123,-0.0427753060159,0.073484402813,0.513627219538,0.258545213418,0.560243332253,0.460454963448,0.237788815042,0.310958216422,0.20353308352,0.104453596633,0.460027882672,0.720487634688,0.230000336166,0.379191483924,0.377129948228,0.43553287127,0.245625413197,0.237463999476,0.425266430283,-0.0743410055898,0.504586957964,0.466720756428,0.215314535006,0.336412048704,0.357047112773,0.207371341157,0.637616002214,0.305119997408,0.26382189811,-0.0193659279667,0.560288377268,0.698435515006,0.376949604076,0.684657414644,0.318687370374,0.52398600903,0.430919914148,0.561292651463,0.594616799322,0.431402262271,0.454618701663,0.630854659085,0.395692087063,0.270637585158,0.509902454401,0.56540022081,0.514447389932,0.502942126464,0.345805739408,0.400909625423,0.401631475195,0.593711379348,0.400968586387,0.40932098127,0.479529142169,0.32838656701,0.697508172329,0.555244524658,-0.0190049517647,0.433964726647,0.384092772801,0.452065289897,0.306446624684,0.431946026071,0.336762323203,0.607977994502,0.558385053368,0.303983012296,0.668178076877,0.171791685756,0.37277998723,0.383817359334,0.538813071997,0.186050792632,0.504442266983,0.666968539532,0.129364751045,0.0498157573531,0.476013491575,0.435882961232,0.357755793371,0.472922845094,0.328206244339,0.65232463291,0.391684160615,0.423507465832,0.740869562455,0.0200618393301,0.572055372252,0.193905985935,0.429662392081,0.165742421848,0.555928586151,0.439105947148,0.394802903268
L6,0.107977985362,0.025311899172,0.212960864515,0.239217031666,-0.0548801938317,1.0,0.823435003009,0.164745883502,0.580120876514,0.872353301012,0.27806222763,0.243438297224,0.0876349350908,-0.21221548301,-0.0910914205423,0.668765192317,0.343851255264,0.11646315274,-0.0549964136628,0.136526250798,0.235602890279,0.105867186666,-0.00827076906812,0.18120947986,0.372246928641,0.0341537736415,0.113985209847,0.448891039544,0.336140336819,-0.0312667078673,0.225963303292,0.222402339516,0.296153535549,0.474473908359,0.298666267885,0.07886544432,0.728036195003,-0.0658118129227,0.263369505447,0.124048516929,0.172605624544,-0.0424059418636,0.114119952441,0.183616141076,0.102682457256,0.0170619968777,0.0251643349191,0.349128136232,-0.128605160305,0.239488402815,0.75506620981,0.205291691898,0.182898062693,0.128196697949,0.274103633207,0.234114596723,0.222273702451,0.323271350598,0.12183120187,0.15727805837,-0.125391565919,0.134182743954,0.0939957062382,-0.0894095347432,0.221243920337,0.306080226768,0.152514315824,0.301927535155,0.0982548054826,0.252455370346,0.0225756205244,0.293248523017,0.190372312706,0.202139802033,0.272780183344,0.153586882537,0.499881855864,0.246279193312,0.858023591559,0.0795685518556,-0.0917448723092,0.169857368312,-0.0765662676142,0.210687786538,0.0907764311475,-0.000177769006974,0.27279025594,0.0887248135994,0.299611045553,0.100070973354,-0.05541533032,0.146172643769,0.194025733186,0.295258906616,0.22664694397,0.223889156412,0.0926457141616,0.129167031045,0.222190662371,0.254290060435,0.108961570317,-0.0810067459723,0.172167943602,0.260402230643,0.105998341172,0.00437659026171,-0.0225750486021,0.824501564015,0.160906049743,0.186944934433,0.188598257954,0.218948736918,-0.12090960924,0.240557777372,-0.050649002714,0.0522316888078,0.235703609122,-0.0522232691017,0.634201587415,0.0580292318738,-0.039651972633,0.0841831799194,0.126363518706,0.254619869234,-0.0164023107361,0.442433736483,0.80100890514,0.208751887908,0.0683893152545,0.187002414503,0.0469425646608,0.252640665804,-0.0558294350656,0.164182422381,0.0660852012663,-0.130631387293,0.728228825267,0.209710566894,0.486581100121,0.0178027296628,0.28401608411,0.0360396873412,0.174871683367,0.376394653709,0.236146818054,-0.0394787069338,0.417771729529,0.128742665727,-0.103896331659,0.78542582425,0.66314829313,-0.0394041781097,0.433506569598,0.717510468793,0.130841238765,0.248559414194,0.147724632357,-0.191873790306,-0.106607246083,0.677562655936,0.349513535805,-0.033011865982,-0.0318517005069,0.196508038675,0.102676808166,0.108985107263,-0.00704784207802,0.139844710648,0.259169350163,-0.0645062206137,-0.0129896835277,0.44204811826,0.369596693028,-0.0796339388902,0.180623245123,0.183291662708,0.227060167071,0.466002832581,0.285849802466,-0.0114649880322,0.639002549789,-0.00954690022219,0.125480310739,-0.0595357063237,0.232850384659,-0.0357165529767,0.0498607795362,0.112030603051,-0.0535021159702,-0.0819214932246,0.124334256078,0.167432154944,-0.0429699830887,0.181189297724,0.598441619527,0.177803558881,0.126721357852,0.133554520247,0.16184493717,0.277303609508,0.23462803013,0.145320882825,-0.0221590657219,0.129276292924,-0.196776381209,0.153938455323,0.062289650149,-0.122781967059,0.0134967414596,0.312254117841,0.0998345417142,0.315985629077,0.0650378637007,0.133925892238,-0.0493720348358,0.353631460083,0.175036662115,0.092177168943,0.200223978667,0.048255840121,0.486804980264,0.163152898376,0.810053971206,0.255842063543,-0.120505964045,0.16335926426,-0.121705513579,0.132307111773,0.02635074967,-0.117850858376,0.217489013302,-0.0202484659523,0.444563038909,0.0635416507856,-0.0415721212803,0.172278827892,0.135293533983,0.157246455654,0.210018474899,0.186078889684,-0.0069072930206,0.0623070995358,0.452659043714,0.128850170756,0.0526566425767,-0.15440344031,0.0473784358435,0.264880277182,0.118185783628,0.0525042770293,-0.0485141654115,0.646581277103,0.232118087694,0.0918926337419,0.0165775543915,0.2640780166,-0.168239369743,0.14651673634,-0.0669893876221,0.00415954670096,0.212664585126,-0.0254727984865,0.696029979725,-0.0761180594585,-0.0171137311939,0.179756908483,0.187154055551,0.198307434212,-0.0877456638415,0.360524795007,0.744495446935,0.0106260197459,-0.0768490536667,0.0325729132767,0.0794870088786,0.466927104585,0.0055232448463,0.120640026924,0.0104678392838,-0.0420013570062,0.724924376253,0.0803439075307,0.520870860231,-0.0923507730263,-0.0271382649088,0.00873832935774,0.197997751522,0.483031100991
